external_source,paper,method_or_table,band_um,flux_mjy,flux_regime,model_label,observed_euclidean_jy15_deg2,model_euclidean_jy15_deg2,log10_model_over_obs,sigma_log,chi2_log
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,500,33.2,30-100 mJy,Casey T30K a=3.0,0.6513961828025355,1.1502385152563703,0.24694269641446517,0.13664652931223858,3.265841932287498
Glenn et al. / Table 4 P(D) spline no FIRAS,Glenn et al.,Table 4 P(D) spline no FIRAS,500,71.0,30-100 mJy,Casey T30K a=3.0,0.0950924138539357,0.250986382427555,0.4215042871454875,0.25337701949121183,2.7673847672869094
Oliver et al. / Table 2,Oliver et al.,Table 2,250,23.8,10-30 mJy,Casey T30K a=3.0,5.323866093160368,8.603736884435218,0.20845999703544216,0.19566044590731058,1.1351137295330482
Oliver et al. / Table 2,Oliver et al.,Table 2,250,37.5,30-100 mJy,Casey T30K a=3.0,5.309001872093681,5.471121562129667,0.013063485931746666,0.15407188095215546,0.007189048187316046
Oliver et al. / Table 2,Oliver et al.,Table 2,250,58.9,30-100 mJy,Casey T30K a=3.0,3.077685356582988,2.826817380831887,-0.03692646526420751,0.2052133000501822,0.03237907711276118
Oliver et al. / Table 2,Oliver et al.,Table 2,250,85.9,30-100 mJy,Casey T30K a=3.0,2.042205016169377,1.9932725586019593,-0.01053265072972459,0.22477292015519992,0.0021957727456636067
Oliver et al. / Table 2,Oliver et al.,Table 2,250,166.2,100-300 mJy,Casey T30K a=3.0,0.7203632993618143,0.9011570225158063,0.09724889287672703,0.256575274060979,0.14366127904450543
Oliver et al. / Table 2,Oliver et al.,Table 2,350,23.8,10-30 mJy,Casey T30K a=3.0,2.9281263512382023,4.610953761235168,0.197200954143668,0.26273452247766893,0.5633570595706677
Oliver et al. / Table 2,Oliver et al.,Table 2,350,37.5,30-100 mJy,Casey T30K a=3.0,2.903360398801232,3.048077133964972,0.021125004115381152,0.19073514234706948,0.012266824978121062
Oliver et al. / Table 2,Oliver et al.,Table 2,350,58.9,30-100 mJy,Casey T30K a=3.0,1.3593110324908195,1.6910828185028386,0.09484603535554725,0.2725904723194805,0.12106455754834473
Oliver et al. / Table 2,Oliver et al.,Table 2,350,85.9,30-100 mJy,Casey T30K a=3.0,0.724653392834295,1.1722016037258554,0.20887198129995033,0.2780041426230711,0.5644920600487177
Oliver et al. / Table 2,Oliver et al.,Table 2,350,166.2,100-300 mJy,Casey T30K a=3.0,0.2126786883830118,0.5972739842112917,0.4484496250572746,0.269763703519839,2.763505287516085
Oliver et al. / Table 2,Oliver et al.,Table 2,500,23.8,10-30 mJy,Casey T30K a=3.0,0.9582958967688664,1.4015209831592859,0.16509997568380083,0.39737483878134683,0.17262086524885573
Oliver et al. / Table 2,Oliver et al.,Table 2,500,37.5,30-100 mJy,Casey T30K a=3.0,0.9124846967661014,0.9725663977758598,0.027693670933231985,0.26248315591571825,0.011131614985242524
Oliver et al. / Table 2,Oliver et al.,Table 2,500,58.9,30-100 mJy,Casey T30K a=3.0,0.4103580475443983,0.37881916472155297,-0.034731012662383653,0.39489547687657145,0.007735182665307409
Oliver et al. / Table 2,Oliver et al.,Table 2,500,85.9,30-100 mJy,Casey T30K a=3.0,0.1515184366835344,0.390064125322388,0.4106705287731736,0.337738123807177,1.4785189726980719
Oliver et al. / Table 2,Oliver et al.,Table 2,500,166.2,100-300 mJy,Casey T30K a=3.0,0.0445939185319218,0.2817676684152183,0.8006155221662945,0.4227778056011686,3.5861103656917246
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,10.7,10-30 mJy,Casey T30K a=3.0,2.5697550249959176,10.044144489987488,0.5920212276587172,0.0987619792170834,35.93312505844311
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,12.3,10-30 mJy,Casey T30K a=3.0,3.094552617535474,10.426121414728168,0.5275249065646648,0.09585054870257155,30.289822736204933
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,14.1,10-30 mJy,Casey T30K a=3.0,3.7703932763566073,10.293868867330078,0.4361919792247174,0.09334542904360799,21.835806568831366
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,16.1,10-30 mJy,Casey T30K a=3.0,6.604377338859135,10.167029001414576,0.18736218381474612,0.08822944003798305,4.5095876618134625
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,18.4,10-30 mJy,Casey T30K a=3.0,5.841070414614741,9.775142224972823,0.2236306432206865,0.08945984189981812,6.248940266120803
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,21.1,10-30 mJy,Casey T30K a=3.0,6.066960714634062,9.133280591831834,0.17765561744133884,0.08984971559409442,3.909529326266619
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,24.2,10-30 mJy,Casey T30K a=3.0,9.714824156609186,8.532899828501156,-0.05633829676315283,0.08742409249195102,0.4152839633261421
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,27.7,10-30 mJy,Casey T30K a=3.0,8.074446365978476,7.541108522788922,-0.029677563416134922,0.08996702274450193,0.10881525544552494
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,31.7,30-100 mJy,Casey T30K a=3.0,6.621331152421351,6.6272379297418285,0.00038725404233130867,0.09371364498752183,1.7076004457175233e-05
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,36.3,30-100 mJy,Casey T30K a=3.0,7.0448875060183465,5.723047743022711,-0.09024669370021876,0.09550387173787056,0.8929366390246777
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,41.6,30-100 mJy,Casey T30K a=3.0,6.452659973174515,4.739172281415939,-0.13403628356271846,0.10000821427067497,1.7962774168321174
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,47.6,30-100 mJy,Casey T30K a=3.0,3.874620698369786,3.93286728374205,0.0064800970534643065,0.11494872403380517,0.003178005988051061
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,54.5,30-100 mJy,Casey T30K a=3.0,4.821240731755657,3.198659810876262,-0.17819076325718985,0.11662497422055682,2.3344643958008096
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,62.4,30-100 mJy,Casey T30K a=3.0,3.782049023180632,2.578664745619024,-0.1663322710848586,0.13223641095266625,1.5821619208880129
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,71.4,30-100 mJy,Casey T30K a=3.0,2.714825725136257,2.1071648826773397,-0.11004343595724925,0.1570785450553965,0.490788688209869
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,81.8,30-100 mJy,Casey T30K a=3.0,2.1318457269627262,2.0227868051799978,-0.02280566133186157,0.18790460225878883,0.014730263203093938
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,250,93.7,30-100 mJy,Casey T30K a=3.0,1.5267101769749332,1.9418799727355913,0.10446578214667243,0.24194857661177685,0.18642406666562134
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,10.8,10-30 mJy,Casey T30K a=3.0,1.1911980597180911,7.308477928268816,0.7878429623791101,0.12110982837545123,42.31755257535507
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,12.6,10-30 mJy,Casey T30K a=3.0,1.651070252593246,7.249931462221251,0.6425683481856336,0.11124472258805959,33.36413144844557
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,14.7,10-30 mJy,Casey T30K a=3.0,3.8949460089472177,6.780350053714225,0.24075067412357298,0.09385738235434958,6.579579642981159
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,17.2,10-30 mJy,Casey T30K a=3.0,4.143666160183844,6.333169441759103,0.1842363489307719,0.09309980252307619,3.9160940862318188
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,20.0,10-30 mJy,Casey T30K a=3.0,5.516154430834284,5.466578998720555,-0.003920787657572866,0.0907806710080951,0.0018653480080047205
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,23.3,10-30 mJy,Casey T30K a=3.0,4.553062226316941,4.707754579331348,0.0145102286751847,0.09385879833538516,0.023900034849929485
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,27.2,10-30 mJy,Casey T30K a=3.0,6.283988793927678,4.136593279973547,-0.1815925798098048,0.09238356950025872,3.8637295565470273
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,31.7,30-100 mJy,Casey T30K a=3.0,6.6296154022301605,3.6785122478507457,-0.2558161284166749,0.09398840840711878,7.408107113388618
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,37.0,30-100 mJy,Casey T30K a=3.0,5.725090917291388,3.113687108126825,-0.2645074193519592,0.09899280646795883,7.139510607677984
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,43.1,30-100 mJy,Casey T30K a=3.0,3.9293352785023976,2.4441269551110016,-0.2061953267668991,0.11048829627243713,3.4827723082560214
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,50.3,30-100 mJy,Casey T30K a=3.0,2.497316003411896,1.930954287614361,-0.11170150759841246,0.13049782995639425,0.7326751967761961
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,58.6,30-100 mJy,Casey T30K a=3.0,2.022512895183652,1.6983555427487331,-0.07586268634379573,0.14981734266215113,0.2564084038888981
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,68.3,30-100 mJy,Casey T30K a=3.0,1.6978858968616426,1.4932160602891105,-0.05578584863297151,0.17387073170519934,0.10294259803178041
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,79.7,30-100 mJy,Casey T30K a=3.0,1.2788569821136484,1.2723267472067075,-0.002223321783509563,0.21257239303144504,0.00010939335020782745
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,350,92.9,30-100 mJy,Casey T30K a=3.0,0.8011640193009352,1.07591575090349,0.12805682876363472,0.2832213042320244,0.20443424585171965
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,11.0,10-30 mJy,Casey T30K a=3.0,0.7099409429178659,2.833318898329101,0.6010732353449867,0.1383630866527019,18.871842200631335
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,13.1,10-30 mJy,Casey T30K a=3.0,0.9755185792305604,2.570291092405405,0.42074676597818633,0.1233493652797904,11.635036093233394
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,15.6,10-30 mJy,Casey T30K a=3.0,1.2297294541776769,2.2417754783218036,0.26078253904566406,0.11618919687091929,5.037621331630229
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,18.7,10-30 mJy,Casey T30K a=3.0,1.7822696507281353,1.8772923853265513,0.022558506767801523,0.10755457635235066,0.04399090630386311
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,22.3,10-30 mJy,Casey T30K a=3.0,1.4991602299363296,1.516573668896729,0.005015458760936037,0.11340181148706785,0.0019560562678483297
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,26.6,10-30 mJy,Casey T30K a=3.0,2.342901440115107,1.2947694178432645,-0.25756158640501653,0.10754407139513827,5.7357370717156035
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,31.7,30-100 mJy,Casey T30K a=3.0,1.5055179100221612,1.1789916901061503,-0.10617518229099795,0.12299496555178639,0.7451974501619518
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,37.9,30-100 mJy,Casey T30K a=3.0,1.5072518227728426,0.9525764354644487,-0.19928598387688173,0.13349883872064208,2.228427629316294
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,45.2,30-100 mJy,Casey T30K a=3.0,1.6431713167290312,0.6747810811161931,-0.3865199475123666,0.1474741147815785,6.869295955137379
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,54.0,30-100 mJy,Casey T30K a=3.0,0.6356716800970146,0.4627549343508981,-0.13788180521674762,0.22159852169763863,0.3871508381744821
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,64.5,30-100 mJy,Casey T30K a=3.0,0.6792121558363464,0.3072860903269728,-0.3444625480174284,0.25743578090390057,1.790384053968407
Pearson et al. / Table 3 SUSSEXtractor,Pearson et al.,Table 3 SUSSEXtractor,500,77.0,30-100 mJy,Casey T30K a=3.0,0.1752215163049658,0.3028264757996047,0.23760640815164058,0.4736447962406139,0.2516580099388127
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,11.1,10-30 mJy,Casey T30K a=3.0,5.598900600436245,10.162206541702792,0.2588852601229138,0.09624473352121203,7.23536924595138
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,13.6,10-30 mJy,Casey T30K a=3.0,6.765245910727903,10.328667048730487,0.18376069044386223,0.09801788099850767,3.5147513707711444
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,16.6,10-30 mJy,Casey T30K a=3.0,8.97608099633278,10.138006353240636,0.05286579623095444,0.09840913977917069,0.2885882763265099
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,20.2,10-30 mJy,Casey T30K a=3.0,10.263703870685983,9.332912635809546,-0.04128691277108143,0.10148864412481055,0.16549692109862113
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,24.7,10-30 mJy,Casey T30K a=3.0,6.3703954460032985,8.416142561210425,0.12094669114030254,0.12162098346663604,0.9889423173881813
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,30.1,30-100 mJy,Casey T30K a=3.0,6.353152646982634,6.964248952494203,0.03988499730098105,0.1334411997028715,0.08933862383029231
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,36.8,30-100 mJy,Casey T30K a=3.0,8.572271982396323,5.615697501258233,-0.18369223618378616,0.13422769652061733,1.8728255583014113
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,44.9,30-100 mJy,Casey T30K a=3.0,6.123409207517356,4.263957474977077,-0.15718041813026506,0.1681774354937318,0.8734970207249058
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,54.9,30-100 mJy,Casey T30K a=3.0,3.6720418919985143,3.161644651601133,-0.06499457069820236,0.23504057198407724,0.07646602040086509
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,67.0,30-100 mJy,Casey T30K a=3.0,2.4773760067790604,2.302644218252561,-0.03176508689406704,0.32223057159423246,0.009717769911499698
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,81.8,30-100 mJy,Casey T30K a=3.0,3.342598469369057,2.0227868051799978,-0.21813409794469324,0.324832789316465,0.45094896419246533
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,250,99.9,30-100 mJy,Casey T30K a=3.0,2.2550498607472518,1.904844779544473,-0.07329655686339864,0.44933481750480464,0.026608905059371142
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,11.0,10-30 mJy,Casey T30K a=3.0,3.795535011241487,7.320190881211443,0.2852494040109612,0.1051972173412216,7.352600801046343
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,13.1,10-30 mJy,Casey T30K a=3.0,4.3469192659581575,7.128402105543333,0.21481061556413505,0.10828961994516685,3.9349373327646635
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,15.6,10-30 mJy,Casey T30K a=3.0,5.354707888048621,6.607564366038285,0.09130561837694062,0.10986202950021011,0.6907164021490474
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,18.7,10-30 mJy,Casey T30K a=3.0,7.395137881655979,5.838177592959336,-0.10266897402496789,0.10872569353367723,0.8916903589771421
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,22.3,10-30 mJy,Casey T30K a=3.0,6.162518572893834,4.914233852991049,-0.09830242183537652,0.1219900005066275,0.6493516804354343
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,26.6,10-30 mJy,Casey T30K a=3.0,5.2420998877404825,4.207934307694997,-0.09543634093560194,0.13929387838026003,0.46942206391700564
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,31.7,30-100 mJy,Casey T30K a=3.0,5.469916757482782,3.6785122478507457,-0.17230851079193765,0.15084809297958915,1.304769540198569
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,37.9,30-100 mJy,Casey T30K a=3.0,4.756315332091256,2.9971957024823728,-0.20055553834968648,0.17606693494613102,1.297518955780579
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,45.2,30-100 mJy,Casey T30K a=3.0,3.877414224468106,2.2664348911496686,-0.23319895178999261,0.21420482926614665,1.1852082676460036
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,350,54.0,30-100 mJy,Casey T30K a=3.0,2.022898209128248,1.8191396134143805,-0.046107998796734606,0.3218426430344461,0.02052415917340543
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,11.2,10-30 mJy,Casey T30K a=3.0,2.3298970944849966,2.8146547015762207,0.08208838394693024,0.1143577512919083,0.5152668443838664
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,13.8,10-30 mJy,Casey T30K a=3.0,3.079332716723938,2.467637076849074,-0.09617532922570532,0.11579622722903646,0.6898243869558746
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,17.0,10-30 mJy,Casey T30K a=3.0,3.1614045869228558,2.095890627907921,-0.17851146342870994,0.1257849837719448,2.0140702964314614
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,20.9,10-30 mJy,Casey T30K a=3.0,1.6486620404395218,1.640551405861037,-0.0021417953190341343,0.17533248716852487,0.00014922141129685766
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,25.8,10-30 mJy,Casey T30K a=3.0,1.6925878301234498,1.3160572977510319,-0.10927641617459675,0.1978414419281738,0.305083239782333
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,31.8,30-100 mJy,Casey T30K a=3.0,2.3168927488548867,1.1770102829683473,-0.29412567327472167,0.19959130412820542,2.1716140205932226
Pearson et al. / Table 4 XID,Pearson et al.,Table 4 XID,500,39.2,30-100 mJy,Casey T30K a=3.0,2.114410270969764,0.8917242610337596,-0.37495867715992626,0.23910382295504692,2.4591995843113716
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,10.0,10-30 mJy,Casey T30K a=3.0,8.146172,9.830081355807389,0.081603536526482,0.116907160797608,0.48723192214984695
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,19.952623,10-30 mJy,Casey T30K a=3.0,8.279423,9.390130885206823,0.05467157427279212,0.11368710018823551,0.2312601383115504
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,44.668359,30-100 mJy,Casey T30K a=3.0,3.873282,4.294594870494614,0.044843083454496835,0.11710559665674455,0.1466343210334691
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,100.0,100-300 mJy,Casey T30K a=3.0,1.063676,1.9042720974725689,0.2529196436643506,0.1403656099967979,3.2467114142488778
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,250,199.818036,100-300 mJy,Casey T30K a=3.0,0.4216965,0.6340292389360367,0.17710928982879098,0.26712721567347625,0.4395885870664115
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,10.0,10-30 mJy,Casey T30K a=3.0,6.456542,7.259554576374491,0.050909994092690924,0.1536823237151752,0.10973830710473194
Varnish et al. / Table 4 P(D) best-fit spline,Varnish et al.,Table 4 P(D) best-fit spline,350,19.952623,10-30 mJy,Casey T30K a=3.0,6.441677,5.479280224751536,-0.07027543257841296,0.20943448189548539,0.11259281613599258
